━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
  🔄 스윙 트레이딩 스크리닝 보고서  (1122종목)
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
     진입        점수        가격     시장     등급        손절        익절     RR        수량       종합         점수  종목
   🟡 종합 신호: 보류  (48.5/100)
     [스윙 트레이딩 분석] 시장=약세강세(70점) | 스크리닝=A(80점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(48.5점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #186  RGA (Reinsurance Group of America, I)  —  C 보류  ( 48.5)
  │  현재가: 208.63
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       209 | 손절가:       201 (ATR×1.5) | 익절가:       224 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:  9,586주 (1,999,927원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    74,004원 (자본의 0.7%) | 피보목표: 161.8%=251 261.8%=288
   🚪 트레일링 스톱:       198 | 1차 부분익절:       216 (50% 매도) | 전량 청산가:       224 | 트레일링=198 | RSI=55.2(OK) | MACD OK | BB%B=0.97(상단)
   🟡 종합 신호: 보류  (48.5/100)
     [스윙 트레이딩 분석] 시장=약세강세(55점) | 스크리닝=C(40점) | 진입=보류(35점) | RR=1:2.0 | 종합=보류(48.5점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #187  PNW (Pinnacle West Capital)  —  A 보류  ( 48.5)
  │  현재가: 102.47
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       102 | 손절가:       100 (ATR×1.5) | 익절가:       108 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량: 19,517주 (1,999,907원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    49,964원 (자본의 0.5%) | 피보목표: 161.8%=115 261.8%=132
   🚪 트레일링 스톱:        99 | 1차 부분익절:       105 (50% 매도) | 전량 청산가:       108 | 트레일링=99 | RSI=62.3(OK) | MACD OK | BB%B=0.77(OK)
   🟡 종합 신호: 보류  (48.5/100)
     [스윙 트레이딩 분석] 시장=약세강세(70점) | 스크리닝=A(80점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(48.5점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #188  JAZZ (Jazz Pharmaceuticals)  —  A 보류  ( 48.5)
  │  현재가: 186.85
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       187 | 손절가:       180 (ATR×1.5) | 익절가:       201 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량: 10,703주 (1,999,856원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    76,633원 (자본의 0.8%) | 피보목표: 161.8%=223 261.8%=264
   🚪 트레일링 스톱:       177 | 1차 부분익절:       194 (50% 매도) | 전량 청산가:       201 | 트레일링=177 | RSI=56.2(OK) | MACD OK | BB%B=0.70(OK)
   🟡 종합 신호: 보류  (48.5/100)
     [스윙 트레이딩 분석] 시장=약세강세(70점) | 스크리닝=A(80점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(48.5점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #189  SCI (Service)  —  A 보류  ( 48.5)
  │  현재가: 82.60
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        83 | 손절가:        80 (ATR×1.5) | 익절가:        89 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량: 24,213주 (1,999,994원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    74,818원 (자본의 0.7%) | 피보목표: 161.8%=68 261.8%=57
   🚪 트레일링 스톱:        78 | 1차 부분익절:        86 (50% 매도) | 전량 청산가:        89 | 트레일링=78 | RSI=56.9(OK) | MACD OK | BB%B=0.79(OK)
   🟡 종합 신호: 보류  (48.5/100)
     [스윙 트레이딩 분석] 시장=약세강세(70점) | 스크리닝=A(80점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(48.5점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #190  FRT (Federal Realty Investment Trust)  —  A 보류  ( 48.5)
  │  현재가: 106.78
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       107 | 손절가:       104 (ATR×1.5) | 익절가:       113 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량: 18,730주 (1,999,989원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    56,752원 (자본의 0.6%) | 피보목표: 161.8%=117 261.8%=128
   🚪 트레일링 스톱:       103 | 1차 부분익절:       110 (50% 매도) | 전량 청산가:       113 | 트레일링=103 | RSI=59.1(OK) | MACD OK | BB%B=0.88(OK)
   🟡 종합 신호: 보류  (48.5/100)
     [스윙 트레이딩 분석] 시장=약세강세(70점) | 스크리닝=A(80점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(48.5점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #191  SIRI (Sirius XM)  —  A 보류  ( 48.5)
  │  현재가: 23.39
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        23 | 손절가:        22 (ATR×1.5) | 익절가:        25 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량: 85,506주 (1,999,985원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    76,955원 (자본의 0.8%) | 피보목표: 161.8%=27 261.8%=32
   🚪 트레일링 스톱:        22 | 1차 부분익절:        24 (50% 매도) | 전량 청산가:        25 | 트레일링=22 | RSI=62.0(OK) | MACD OK | BB%B=0.86(OK)
   🟡 종합 신호: 보류  (48.5/100)
     [스윙 트레이딩 분석] 시장=약세강세(70점) | 스크리닝=A(80점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(48.5점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #192  SWX (Southwest Gas)  —  A 보류  ( 48.5)
  │  현재가: 89.06
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        89 | 손절가:        87 (ATR×1.5) | 익절가:        94 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량: 22,456주 (1,999,931원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    53,670원 (자본의 0.5%) | 피보목표: 161.8%=96 261.8%=107
   🚪 트레일링 스톱:        86 | 1차 부분익절:        91 (50% 매도) | 전량 청산가:        94 | 트레일링=86 | RSI=60.8(OK) | MACD OK | BB%B=0.93(OK)
   🟡 종합 신호: 보류  (48.5/100)
     [스윙 트레이딩 분석] 시장=약세강세(70점) | 스크리닝=A(80점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(48.5점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #193  NJR (New Jersey Resources)  —  A 보류  ( 48.5)
  │  현재가: 55.84
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        56 | 손절가:        54 (ATR×1.5) | 익절가:        59 (ATR×3.0) | R배수: 1:2.01 ✅ 적합 | 매수수량: 35,816주 (1,999,965원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    55,157원 (자본의 0.6%) | 피보목표: 161.8%=63 261.8%=73
   🚪 트레일링 스톱:        54 | 1차 부분익절:        57 (50% 매도) | 전량 청산가:        59 | 트레일링=54 | RSI=64.1(OK) | MACD OK | BB%B=0.95(OK)
   🟡 종합 신호: 보류  (48.5/100)
     [스윙 트레이딩 분석] 시장=약세강세(70점) | 스크리닝=A(80점) | 진입=보류(0점) | RR=1:2.01 | 종합=보류(48.5점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #194  HAL (Halliburton Company)  —  A 보류  ( 48.4)
  │  현재가: 37.82
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        38 | 손절가:        36 (ATR×1.5) | 익절가:        42 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량: 52,882주 (1,999,997원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:   107,350원 (자본의 1.1%) | 피보목표: 161.8%=48 261.8%=58
   🚪 트레일링 스톱:        35 | 1차 부분익절:        40 (50% 매도) | 전량 청산가:        42 | 트레일링=35 | RSI=56.1(OK) | MACD 데드크로스! | BB%B=0.61(OK) |   ⚠️  현재 부분 익절 권장
   🟡 종합 신호: 보류  (48.4/100)
     [스윙 트레이딩 분석] 시장=강세추세(92점) | 스크리닝=A(80점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(48.4점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #195  WCC (WESCO)  —  C 보류  ( 48.4)
  │  현재가: 279.12
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       279 | 손절가:       261 (ATR×1.5) | 익절가:       315 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:  7,165주 (1,999,895원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:   130,260원 (자본의 1.3%) | 피보목표: 161.8%=198 261.8%=123
   🚪 트레일링 스톱:       255 | 1차 부분익절:       297 (50% 매도) | 전량 청산가:       315 | 트레일링=255 | RSI=53.9(OK) | MACD OK | BB%B=0.88(OK)
   🟡 종합 신호: 보류  (48.4/100)
     [스윙 트레이딩 분석] 시장=약세강세(52점) | 스크리닝=C(40점) | 진입=보류(30점) | RR=1:2.0 | 종합=보류(48.4점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #196  AMKR (Amkor Technology)  —  C 보류  ( 48.4)
  │  현재가: 47.03
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        47 | 손절가:        42 (ATR×1.5) | 익절가:        57 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량: 41,067주 (1,931,381원)
      비중:  19.3% (자본금: 10,000,000원) | 최대손실:   199,996원 (자본의 2.0%) | 피보목표: 161.8%=30 261.8%=13
   🚪 트레일링 스톱:        41 | 1차 부분익절:        52 (50% 매도) | 전량 청산가:        57 | 트레일링=41 | RSI=52.1(OK) | MACD OK | BB%B=0.67(OK)
   🟡 종합 신호: 보류  (48.4/100)
     [스윙 트레이딩 분석] 시장=약세강세(52점) | 스크리닝=C(40점) | 진입=보류(30점) | RR=1:2.0 | 종합=보류(48.4점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #197  NDAQ (Nasdaq)  —  B 보류  ( 48.2)
  │  현재가: 87.90
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        88 | 손절가:        85 (ATR×1.5) | 익절가:        94 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량: 22,753주 (1,999,989원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    72,355원 (자본의 0.7%) | 피보목표: 161.8%=62 261.8%=37
   🚪 트레일링 스톱:        84 | 1차 부분익절:        91 (50% 매도) | 전량 청산가:        94 | 트레일링=84 | RSI=57.3(OK) | MACD OK | BB%B=0.90(OK)
   🟡 종합 신호: 보류  (48.2/100)
     [스윙 트레이딩 분석] 시장=횡보(25점) | 스크리닝=B(60점) | 진입=보류(30점) | RR=1:2.0 | 종합=보류(48.2점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #198  FWONA (Formula One)  —  B 보류  ( 48.2)
  │  현재가: 79.56
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        80 | 손절가:        76 (ATR×1.5) | 익절가:        87 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량: 25,138주 (1,999,979원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    91,000원 (자본의 0.9%) | 피보목표: 161.8%=66 261.8%=54
   🚪 트레일링 스톱:        75 | 1차 부분익절:        83 (50% 매도) | 전량 청산가:        87 | 트레일링=75 | RSI=54.7(OK) | MACD OK | BB%B=0.86(OK)
   🟡 종합 신호: 보류  (48.2/100)
     [스윙 트레이딩 분석] 시장=횡보(25점) | 스크리닝=B(60점) | 진입=보류(30점) | RR=1:2.0 | 종합=보류(48.2점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #199  ALGM (Allegro MicroSystems)  —  C 보류  ( 48.2)
  │  현재가: 32.81
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        33 | 손절가:        30 (ATR×1.5) | 익절가:        39 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량: 60,957주 (1,999,999원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:   181,042원 (자본의 1.8%) | 피보목표: 161.8%=18 261.8%=1
   🚪 트레일링 스톱:        29 | 1차 부분익절:        36 (50% 매도) | 전량 청산가:        39 | 트레일링=29 | RSI=50.4(OK) | MACD OK | BB%B=0.72(OK)
   🟡 종합 신호: 보류  (48.2/100)
     [스윙 트레이딩 분석] 시장=약세강세(75점) | 스크리닝=C(40점) | 진입=보류(20점) | RR=1:2.0 | 종합=보류(48.2점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #200  CHD (Church & Dwight)  —  F 보류  ( 48.1)
  │  현재가: 93.13
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        93 | 손절가:        90 (ATR×1.5) | 익절가:        99 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량: 21,475주 (1,999,967원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    60,774원 (자본의 0.6%) | 피보목표: 161.8%=120 261.8%=143
   🚪 트레일링 스톱:        89 | 1차 부분익절:        96 (50% 매도) | 전량 청산가:        99 | 트레일링=89 | RSI=36.2(OK) | MACD OK | BB%B=0.26(OK)
   🟡 종합 신호: 보류  (48.1/100)
     [스윙 트레이딩 분석] 시장=횡보(78점) | 스크리닝=F(20점) | 진입=보류(30점) | RR=1:2.0 | 종합=보류(48.1점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #201  MCD (McDonald's)  —  C 보류  ( 48.0)
  │  현재가: 309.76
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       310 | 손절가:       302 (ATR×1.5) | 익절가:       325 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:  6,456주 (1,999,811원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    49,840원 (자본의 0.5%) | 피보목표: 161.8%=364 261.8%=403
   🚪 트레일링 스톱:       299 | 1차 부분익절:       317 (50% 매도) | 전량 청산가:       325 | 트레일링=299 | RSI=41.2(OK) | MACD OK | BB%B=0.34(OK)
   🟡 종합 신호: 보류  (48.0/100)
     [스윙 트레이딩 분석] 시장=약세강세(85점) | 스크리닝=C(40점) | 진입=보류(15점) | RR=1:2.0 | 종합=보류(48.0점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #202  HCA (HCA Healthcare)  —  C 보류  ( 48.0)
  │  현재가: 483.92
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       484 | 손절가:       464 (ATR×1.5) | 익절가:       523 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:  4,132주 (1,999,557원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    81,731원 (자본의 0.8%) | 피보목표: 161.8%=400 261.8%=303
   🚪 트레일링 스톱:       458 | 1차 부분익절:       504 (50% 매도) | 전량 청산가:       523 | 트레일링=458 | RSI=41.1(OK) | MACD OK | BB%B=0.34(OK)
   🟡 종합 신호: 보류  (48.0/100)
     [스윙 트레이딩 분석] 시장=약세강세(85점) | 스크리닝=C(40점) | 진입=보류(15점) | RR=1:2.0 | 종합=보류(48.0점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #203  HWM (Howmet Aerospace)  —  C 보류  ( 48.0)
  │  현재가: 236.57
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       237 | 손절가:       224 (ATR×1.5) | 익절가:       261 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:  8,454주 (1,999,963원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:   102,293원 (자본의 1.0%) | 피보목표: 161.8%=306 261.8%=369
   🚪 트레일링 스톱:       220 | 1차 부분익절:       249 (50% 매도) | 전량 청산가:       261 | 트레일링=220 | RSI=49.0(OK) | MACD OK | BB%B=0.45(OK)
   🟡 종합 신호: 보류  (48.0/100)
     [스윙 트레이딩 분석] 시장=약세강세(85점) | 스크리닝=C(40점) | 진입=보류(15점) | RR=1:2.0 | 종합=보류(48.0점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #204  MSI (Motorola)  —  C 보류  ( 48.0)
  │  현재가: 441.39
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       441 | 손절가:       426 (ATR×1.5) | 익절가:       472 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:  4,531주 (1,999,938원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    69,460원 (자본의 0.7%) | 피보목표: 161.8%=559 261.8%=672
   🚪 트레일링 스톱:       421 | 1차 부분익절:       457 (50% 매도) | 전량 청산가:       472 | 트레일링=421 | RSI=44.6(OK) | MACD OK | BB%B=0.28(OK)
   🟡 종합 신호: 보류  (48.0/100)
     [스윙 트레이딩 분석] 시장=약세강세(85점) | 스크리닝=C(40점) | 진입=보류(15점) | RR=1:2.0 | 종합=보류(48.0점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #205  ETR (Entergy)  —  A 보류  ( 48.0)
  │  현재가: 114.57
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       115 | 손절가:       111 (ATR×1.5) | 익절가:       122 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량: 17,456주 (1,999,934원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    69,126원 (자본의 0.7%) | 피보목표: 161.8%=131 261.8%=157
   🚪 트레일링 스톱:       109 | 1차 부분익절:       119 (50% 매도) | 전량 청산가:       122 | 트레일링=109 | RSI=74.0(과매수) | MACD OK | BB%B=0.95(상단) |   🚨 현재 전량 청산 권장
   🟡 종합 신호: 보류  (48.0/100)
     [스윙 트레이딩 분석] 시장=강세추세(100점) | 스크리닝=A(80점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(48.0점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #206  CCEP (Coca-Cola Europacific Partners)  —  C 보류  ( 48.0)
  │  현재가: 93.28
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        93 | 손절가:        90 (ATR×1.5) | 익절가:       100 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량: 21,440주 (1,999,923원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    69,466원 (자본의 0.7%) | 피보목표: 161.8%=127 261.8%=153
   🚪 트레일링 스톱:        89 | 1차 부분익절:        97 (50% 매도) | 전량 청산가:       100 | 트레일링=89 | RSI=40.6(OK) | MACD OK | BB%B=0.36(OK)
   🟡 종합 신호: 보류  (48.0/100)
     [스윙 트레이딩 분석] 시장=약세강세(85점) | 스크리닝=C(40점) | 진입=보류(15점) | RR=1:2.0 | 종합=보류(48.0점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #207  EXAS (Exact Sciences Corporation)  —  A 보류  ( 48.0)
  │  현재가: 104.91
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       105 | 손절가:       104 (ATR×1.5) | 익절가:       106 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량: 19,063주 (1,999,899원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:     9,913원 (자본의 0.1%) | 피보목표: 161.8%=107 261.8%=111
   🚪 트레일링 스톱:       104 | 1차 부분익절:       105 (50% 매도) | 전량 청산가:       106 | 트레일링=104 | RSI=76.1(과매수) | MACD OK | BB%B=1.17(상단) |   🚨 현재 전량 청산 권장
   🟡 종합 신호: 보류  (48.0/100)
     [스윙 트레이딩 분석] 시장=강세추세(100점) | 스크리닝=A(80점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(48.0점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #208  SUI (Sun Communities)  —  C 보류  ( 48.0)
  │  현재가: 127.84
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       128 | 손절가:       124 (ATR×1.5) | 익절가:       136 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량: 15,644주 (1,999,929원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    60,699원 (자본의 0.6%) | 피보목표: 161.8%=150 261.8%=172
   🚪 트레일링 스톱:       123 | 1차 부분익절:       132 (50% 매도) | 전량 청산가:       136 | 트레일링=123 | RSI=45.6(OK) | MACD OK | BB%B=0.35(OK)
   🟡 종합 신호: 보류  (48.0/100)
     [스윙 트레이딩 분석] 시장=약세강세(85점) | 스크리닝=C(40점) | 진입=보류(15점) | RR=1:2.0 | 종합=보류(48.0점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #209  NLY (Annaly Capital Management)  —  C 보류  ( 48.0)
  │  현재가: 21.42
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        21 | 손절가:        21 (ATR×1.5) | 익절가:        23 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량: 93,370주 (1,999,985원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    71,895원 (자본의 0.7%) | 피보목표: 161.8%=18 261.8%=14
   🚪 트레일링 스톱:        20 | 1차 부분익절:        22 (50% 매도) | 전량 청산가:        23 | 트레일링=20 | RSI=52.5(OK) | MACD OK | BB%B=0.70(OK)
   🟡 종합 신호: 보류  (48.0/100)
     [스윙 트레이딩 분석] 시장=약세강세(85점) | 스크리닝=C(40점) | 진입=보류(15점) | RR=1:2.0 | 종합=보류(48.0점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #210  DCI (Donaldson Company)  —  C 보류  ( 48.0)
  │  현재가: 85.54
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        86 | 손절가:        82 (ATR×1.5) | 익절가:        93 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량: 23,380주 (1,999,925원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    82,531원 (자본의 0.8%) | 피보목표: 161.8%=63 261.8%=32
   🚪 트레일링 스톱:        81 | 1차 부분익절:        89 (50% 매도) | 전량 청산가:        93 | 트레일링=81 | RSI=40.2(OK) | MACD OK | BB%B=0.48(OK)
   🟡 종합 신호: 보류  (48.0/100)
     [스윙 트레이딩 분석] 시장=약세강세(85점) | 스크리닝=C(40점) | 진입=보류(15점) | RR=1:2.0 | 종합=보류(48.0점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #211  SFD (Smithfield Foods)  —  A 보류  ( 48.0)
  │  현재가: 28.82
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:        29 | 손절가:        28 (ATR×1.5) | 익절가:        31 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량: 69,396주 (1,999,993원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:    83,275원 (자본의 0.8%) | 피보목표: 161.8%=33 261.8%=40
   🚪 트레일링 스톱:        27 | 1차 부분익절:        30 (50% 매도) | 전량 청산가:        31 | 트레일링=27 | RSI=79.5(과매수) | MACD OK | BB%B=0.97(상단) |   🚨 현재 전량 청산 권장
   🟡 종합 신호: 보류  (48.0/100)
     [스윙 트레이딩 분석] 시장=강세추세(100점) | 스크리닝=A(80점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(48.0점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #212  FDS (FactSet Research Systems)  —  A 보류  ( 48.0)
  │  현재가: 230.94
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       231 | 손절가:       216 (ATR×1.5) | 익절가:       261 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:  8,660주 (1,999,940원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:   128,168원 (자본의 1.3%) | 피보목표: 161.8%=113 261.8%=-2
   🚪 트레일링 스톱:       211 | 1차 부분익절:       246 (50% 매도) | 전량 청산가:       261 | 트레일링=211 | RSI=64.4(OK) | MACD OK | BB%B=1.04(상단)
   🟡 종합 신호: 보류  (48.0/100)
     [스윙 트레이딩 분석] 시장=약세추세(45점) | 스크리닝=A(80점) | 진입=보류(15점) | RR=1:2.0 | 종합=보류(48.0점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #213  VIRT (Virtu Financial)  —  A 보류  ( 48.0)
  │  현재가: 47.49
