━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
  🔄 스윙 트레이딩 스크리닝 보고서  (981종목)
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
     진입        점수        가격     시장     등급        손절        익절     RR        수량       종합         점수  종목
      비중:   8.3% (자본금: 10,000,000원) | 최대손실:   117,515원 (자본의 1.2%) | 피보목표: 161.8%=1,202,844 261.8%=1,700,339
   🚪 트레일링 스톱:   670,313 | 1차 부분익절:   944,515 (50% 매도) | 전량 청산가: 1,062,030 | 트레일링=670,313 | RSI=61.5(OK) | MACD OK | BB%B=0.89(OK)
   🟡 종합 신호: 보류  (55.5/100)
     [스윙 트레이딩 분석] 시장=강세추세(90점) | 스크리닝=A(80점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(55.5점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #22  375500.KS (DL이앤씨)  —  A 보류  ( 55.5)
  │  현재가: 75,600.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    75,600 | 손절가:    64,738 (ATR×1.5) | 익절가:    97,324 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     18주 (1,360,800원)
      비중:  13.6% (자본금: 10,000,000원) | 최대손실:   195,518원 (자본의 2.0%) | 피보목표: 161.8%=105,933 261.8%=147,410
   🚪 트레일링 스톱:    61,117 | 1차 부분익절:    86,462 (50% 매도) | 전량 청산가:    97,324 | 트레일링=61,117 | RSI=66.8(OK) | MACD OK | BB%B=0.83(OK)
   🟡 종합 신호: 보류  (55.5/100)
     [스윙 트레이딩 분석] 시장=강세추세(90점) | 스크리닝=A(80점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(55.5점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #23  353200.KS (대덕전자)  —  A 보류  ( 55.5)
  │  현재가: 82,500.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    82,500 | 손절가:    71,706 (ATR×1.5) | 익절가:   104,087 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     18주 (1,485,000원)
      비중:  14.8% (자본금: 10,000,000원) | 최대손실:   194,283원 (자본의 1.9%) | 피보목표: 161.8%=121,350 261.8%=170,816
   🚪 트레일링 스톱:    68,109 | 1차 부분익절:    93,294 (50% 매도) | 전량 청산가:   104,087 | 트레일링=68,109 | RSI=57.9(OK) | MACD OK | BB%B=0.65(OK)
   🟡 종합 신호: 보류  (55.5/100)
     [스윙 트레이딩 분석] 시장=강세추세(90점) | 스크리닝=A(80점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(55.5점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #24  322000.KS (HD현대에너지솔루션)  —  A 보류  ( 55.5)
  │  현재가: 168,800.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:   168,800 | 손절가:   136,095 (ATR×1.5) | 익절가:   234,209 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:      6주 (1,012,800원)
      비중:  10.1% (자본금: 10,000,000원) | 최대손실:   196,228원 (자본의 2.0%) | 피보목표: 161.8%=289,117 261.8%=436,717
   🚪 트레일링 스톱:   125,194 | 1차 부분익절:   201,505 (50% 매도) | 전량 청산가:   234,209 | 트레일링=125,194 | RSI=65.8(OK) | MACD OK | BB%B=0.89(OK)
   🟡 종합 신호: 보류  (55.5/100)
     [스윙 트레이딩 분석] 시장=강세추세(90점) | 스크리닝=A(80점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(55.5점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #25  475150.KS (SK이터닉스)  —  A 보류  ( 55.5)
  │  현재가: 58,500.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    58,500 | 손절가:    47,660 (ATR×1.5) | 익절가:    80,180 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     18주 (1,053,000원)
      비중:  10.5% (자본금: 10,000,000원) | 최대손실:   195,122원 (자본의 2.0%) | 피보목표: 161.8%=100,484 261.8%=150,944
   🚪 트레일링 스톱:    44,047 | 1차 부분익절:    69,340 (50% 매도) | 전량 청산가:    80,180 | 트레일링=44,047 | RSI=61.1(OK) | MACD OK | BB%B=0.69(OK)
   🟡 종합 신호: 보류  (55.5/100)
     [스윙 트레이딩 분석] 시장=강세추세(90점) | 스크리닝=A(80점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(55.5점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #26  100840.KS (SNT에너지)  —  A 보류  ( 55.5)
  │  현재가: 50,700.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    50,700 | 손절가:    43,053 (ATR×1.5) | 익절가:    65,994 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     26주 (1,318,200원)
      비중:  13.2% (자본금: 10,000,000원) | 최대손실:   198,827원 (자본의 2.0%) | 피보목표: 161.8%=72,714 261.8%=95,714
   🚪 트레일링 스톱:    40,504 | 1차 부분익절:    58,347 (50% 매도) | 전량 청산가:    65,994 | 트레일링=40,504 | RSI=55.0(OK) | MACD OK | BB%B=0.67(OK)
   🟡 종합 신호: 보류  (55.5/100)
     [스윙 트레이딩 분석] 시장=강세추세(90점) | 스크리닝=A(80점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(55.5점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #27  003280.KS (흥아해운)  —  A 보류  ( 55.5)
  │  현재가: 3,795.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:     3,795 | 손절가:     2,860 (ATR×1.5) | 익절가:     5,666 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:    213주 (808,335원)
      비중:   8.1% (자본금: 10,000,000원) | 최대손실:   199,210원 (자본의 2.0%) | 피보목표: 161.8%=6,799 261.8%=10,041
   🚪 트레일링 스톱:     2,548 | 1차 부분익절:     4,730 (50% 매도) | 전량 청산가:     5,666 | 트레일링=2,548 | RSI=59.3(OK) | MACD OK | BB%B=0.71(OK)
   🟡 종합 신호: 보류  (55.5/100)
     [스윙 트레이딩 분석] 시장=강세추세(90점) | 스크리닝=A(80점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(55.5점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #28  011930.KS (신성이엔지)  —  A 보류  ( 55.5)
  │  현재가: 3,435.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:     3,435 | 손절가:     2,863 (ATR×1.5) | 익절가:     4,578 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:    349주 (1,198,815원)
      비중:  12.0% (자본금: 10,000,000원) | 최대손실:   199,537원 (자본의 2.0%) | 피보목표: 161.8%=5,407 261.8%=7,805
   🚪 트레일링 스톱:     2,673 | 1차 부분익절:     4,007 (50% 매도) | 전량 청산가:     4,578 | 트레일링=2,673 | RSI=66.9(OK) | MACD OK | BB%B=0.94(OK)
   🟡 종합 신호: 보류  (55.5/100)
     [스윙 트레이딩 분석] 시장=강세추세(90점) | 스크리닝=A(80점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(55.5점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #29  006110.KS (삼아알미늄)  —  A 보류  ( 55.5)
  │  현재가: 36,150.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    36,150 | 손절가:    29,584 (ATR×1.5) | 익절가:    49,282 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     30주 (1,084,500원)
      비중:  10.8% (자본금: 10,000,000원) | 최대손실:   196,975원 (자본의 2.0%) | 피보목표: 161.8%=53,485 261.8%=72,635
   🚪 트레일링 스톱:    27,396 | 1차 부분익절:    42,716 (50% 매도) | 전량 청산가:    49,282 | 트레일링=27,396 | RSI=56.3(OK) | MACD OK | BB%B=0.73(OK)
   🟡 종합 신호: 보류  (55.5/100)
     [스윙 트레이딩 분석] 시장=강세추세(90점) | 스크리닝=A(80점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(55.5점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #30  001780.KS (알루코)  —  A 보류  ( 55.5)
  │  현재가: 2,595.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:     2,595 | 손절가:     2,226 (ATR×1.5) | 익절가:     3,333 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:    542주 (1,406,490원)
      비중:  14.1% (자본금: 10,000,000원) | 최대손실:   199,949원 (자본의 2.0%) | 피보목표: 161.8%=3,511 261.8%=4,500
   🚪 트레일링 스톱:     2,103 | 1차 부분익절:     2,964 (50% 매도) | 전량 청산가:     3,333 | 트레일링=2,103 | RSI=61.2(OK) | MACD OK | BB%B=0.91(OK)
   🟡 종합 신호: 보류  (55.5/100)
     [스윙 트레이딩 분석] 시장=강세추세(90점) | 스크리닝=A(80점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(55.5점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #31  017670.KS (SK텔레콤)  —  B 보류  ( 55.0)
  │  현재가: 81,600.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    81,600 | 손절가:    77,375 (ATR×1.5) | 익절가:    90,051 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     24주 (1,958,400원)
      비중:  19.6% (자본금: 10,000,000원) | 최대손실:   101,406원 (자본의 1.0%) | 피보목표: 161.8%=110,848 261.8%=146,848
   🚪 트레일링 스톱:    75,966 | 1차 부분익절:    85,825 (50% 매도) | 전량 청산가:    90,051 | 트레일링=75,966 | RSI=57.8(OK) | MACD OK | BB%B=0.89(OK)
   🟡 종합 신호: 보류  (55.0/100)
     [스윙 트레이딩 분석] 시장=약세강세(70점) | 스크리닝=B(60점) | 진입=보류(30점) | RR=1:2.0 | 종합=보류(55.0점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #32  448330.KS (삼성 KODEX 삼성전자채권혼합증권상장지수투자신탁[채권혼합])  —  B 보류  ( 55.0)
  │  현재가: 15,560.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    15,560 | 손절가:    15,076 (ATR×1.5) | 익절가:    16,527 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:    128주 (1,991,680원)
      비중:  19.9% (자본금: 10,000,000원) | 최대손실:    61,905원 (자본의 0.6%) | 피보목표: 161.8%=17,604 261.8%=19,981
   🚪 트레일링 스톱:    14,915 | 1차 부분익절:    16,044 (50% 매도) | 전량 청산가:    16,527 | 트레일링=14,915 | RSI=56.2(OK) | MACD OK | BB%B=0.75(OK)
   🟡 종합 신호: 보류  (55.0/100)
     [스윙 트레이딩 분석] 시장=약세강세(70점) | 스크리닝=B(60점) | 진입=보류(30점) | RR=1:2.0 | 종합=보류(55.0점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #33  058430.KS (포스코스틸리온)  —  A+ 보류  ( 55.0)
  │  현재가: 48,000.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    48,000 | 손절가:    45,464 (ATR×1.5) | 익절가:    53,071 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     41주 (1,968,000원)
      비중:  19.7% (자본금: 10,000,000원) | 최대손실:   103,959원 (자본의 1.0%) | 피보목표: 161.8%=68,888 261.8%=89,831
   🚪 트레일링 스톱:    44,619 | 1차 부분익절:    50,536 (50% 매도) | 전량 청산가:    53,071 | 트레일링=44,619 | RSI=63.8(OK) | MACD OK | BB%B=0.99(상단)
   🟡 종합 신호: 보류  (55.0/100)
     [스윙 트레이딩 분석] 시장=강세추세(100점) | 스크리닝=A+(100점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(55.0점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #34  483340.KS (한국투자 ACE 구글밸류체인액티브증권상장지수투자신탁(주식))  —  B 보류  ( 55.0)
  │  현재가: 17,965.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    17,965 | 손절가:    17,146 (ATR×1.5) | 익절가:    19,604 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:    111주 (1,994,115원)
      비중:  19.9% (자본금: 10,000,000원) | 최대손실:    90,962원 (자본의 0.9%) | 피보목표: 161.8%=14,213 261.8%=11,783
   🚪 트레일링 스톱:    16,872 | 1차 부분익절:    18,784 (50% 매도) | 전량 청산가:    19,604 | 트레일링=16,872 | RSI=56.5(OK) | MACD OK | BB%B=0.77(OK)
   🟡 종합 신호: 보류  (55.0/100)
     [스윙 트레이딩 분석] 시장=약세강세(70점) | 스크리닝=B(60점) | 진입=보류(30점) | RR=1:2.0 | 종합=보류(55.0점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #35  044450.KS (KSS해운)  —  A 보류  ( 54.8)
  │  현재가: 11,420.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    11,420 | 손절가:    10,508 (ATR×1.5) | 익절가:    13,244 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:    175주 (1,998,500원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:   159,642원 (자본의 1.6%) | 피보목표: 161.8%=16,840 261.8%=21,970
   🚪 트레일링 스톱:    10,204 | 1차 부분익절:    12,332 (50% 매도) | 전량 청산가:    13,244 | 트레일링=10,204 | RSI=62.4(OK) | MACD OK | BB%B=1.02(상단)
   🟡 종합 신호: 보류  (54.8/100)
     [스윙 트레이딩 분석] 시장=강세추세(90점) | 스크리닝=A(80점) | 진입=보류(15점) | RR=1:2.0 | 종합=보류(54.8점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #36  028050.KS (삼성E&A)  —  A+ 보류  ( 54.5)
  │  현재가: 47,800.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    47,800 | 손절가:    41,346 (ATR×1.5) | 익절가:    60,708 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     30주 (1,434,000원)
      비중:  14.3% (자본금: 10,000,000원) | 최대손실:   193,618원 (자본의 1.9%) | 피보목표: 161.8%=69,520 261.8%=97,870
   🚪 트레일링 스톱:    39,195 | 1차 부분익절:    54,254 (50% 매도) | 전량 청산가:    60,708 | 트레일링=39,195 | RSI=75.0(과매수) | MACD OK | BB%B=1.21(상단) |   🚨 현재 전량 청산 권장
   🟡 종합 신호: 보류  (54.5/100)
     [스윙 트레이딩 분석] 시장=강세추세(90점) | 스크리닝=A+(100점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(54.5점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #37  066970.KS (엘앤에프)  —  A+ 보류  ( 54.5)
  │  현재가: 185,000.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:   185,000 | 손절가:   161,622 (ATR×1.5) | 익절가:   231,756 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:      8주 (1,480,000원)
      비중:  14.8% (자본금: 10,000,000원) | 최대손실:   187,024원 (자본의 1.9%) | 피보목표: 161.8%=258,830 261.8%=361,630
   🚪 트레일링 스톱:   153,829 | 1차 부분익절:   208,378 (50% 매도) | 전량 청산가:   231,756 | 트레일링=153,829 | RSI=76.8(과매수) | MACD OK | BB%B=1.02(상단) |   🚨 현재 전량 청산 권장
   🟡 종합 신호: 보류  (54.5/100)
     [스윙 트레이딩 분석] 시장=강세추세(90점) | 스크리닝=A+(100점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(54.5점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #38  006340.KS (대원전선)  —  B 보류  ( 54.5)
  │  현재가: 5,020.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:     5,020 | 손절가:     4,286 (ATR×1.5) | 익절가:     6,488 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:    272주 (1,365,440원)
      비중:  13.7% (자본금: 10,000,000원) | 최대손실:   199,591원 (자본의 2.0%) | 피보목표: 161.8%=9,996 261.8%=14,051
   🚪 트레일링 스톱:     4,042 | 1차 부분익절:     5,754 (50% 매도) | 전량 청산가:     6,488 | 트레일링=4,042 | RSI=45.4(OK) | MACD OK | BB%B=0.18(OK)
   🟡 종합 신호: 보류  (54.5/100)
     [스윙 트레이딩 분석] 시장=약세강세(75점) | 스크리닝=B(60점) | 진입=보류(15점) | RR=1:2.0 | 종합=보류(54.5점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #39  005960.KS (동부건설)  —  A 보류  ( 54.5)
  │  현재가: 7,990.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:     7,990 | 손절가:     7,026 (ATR×1.5) | 익절가:     9,919 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:    207주 (1,653,930원)
      비중:  16.5% (자본금: 10,000,000원) | 최대손실:   199,606원 (자본의 2.0%) | 피보목표: 161.8%=13,935 261.8%=19,315
   🚪 트레일링 스톱:     6,704 | 1차 부분익절:     8,954 (50% 매도) | 전량 청산가:     9,919 | 트레일링=6,704 | RSI=47.7(OK) | MACD OK | BB%B=0.36(OK)
   🟡 종합 신호: 보류  (54.5/100)
     [스윙 트레이딩 분석] 시장=약세강세(75점) | 스크리닝=A(80점) | 진입=보류(15점) | RR=1:2.0 | 종합=보류(54.5점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #40  008350.KS (남선알미늄)  —  A+ 보류  ( 54.5)
  │  현재가: 2,180.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:     2,180 | 손절가:     1,736 (ATR×1.5) | 익절가:     3,068 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:    450주 (981,000원)
      비중:   9.8% (자본금: 10,000,000원) | 최대손실:   199,768원 (자본의 2.0%) | 피보목표: 161.8%=3,323 261.8%=4,679
   🚪 트레일링 스톱:     1,588 | 1차 부분익절:     2,624 (50% 매도) | 전량 청산가:     3,068 | 트레일링=1,588 | RSI=73.9(과매수) | MACD OK | BB%B=1.10(상단) |   🚨 현재 전량 청산 권장
   🟡 종합 신호: 보류  (54.5/100)
     [스윙 트레이딩 분석] 시장=강세추세(90점) | 스크리닝=A+(100점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(54.5점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #41  027970.KS (한국제지)  —  A 보류  ( 54.5)
  │  현재가: 803.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:       803 | 손절가:       742 (ATR×1.5) | 익절가:       925 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:  2,490주 (1,999,470원)
      비중:  20.0% (자본금: 10,000,000원) | 최대손실:   152,288원 (자본의 1.5%) | 피보목표: 161.8%=935 261.8%=1,062
   🚪 트레일링 스톱:       721 | 1차 부분익절:       864 (50% 매도) | 전량 청산가:       925 | 트레일링=721 | RSI=59.1(OK) | MACD OK | BB%B=0.87(OK)
   🟡 종합 신호: 보류  (54.5/100)
     [스윙 트레이딩 분석] 시장=약세강세(75점) | 스크리닝=A(80점) | 진입=보류(15점) | RR=1:2.0 | 종합=보류(54.5점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #42  245340.KS (미래에셋 TIGER 미국다우존스30 증권상장지수투자신탁(주식-파생형))  —  B 보류  ( 54.5)
  │  현재가: 34,060.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    34,060 | 손절가:    33,423 (ATR×1.5) | 익절가:    35,333 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     58주 (1,975,480원)
      비중:  19.8% (자본금: 10,000,000원) | 최대손실:    36,919원 (자본의 0.4%) | 피보목표: 161.8%=31,213 261.8%=28,415
   🚪 트레일링 스톱:    33,211 | 1차 부분익절:    34,697 (50% 매도) | 전량 청산가:    35,333 | 트레일링=33,211 | RSI=50.9(OK) | MACD OK | BB%B=0.74(OK)
   🟡 종합 신호: 보류  (54.5/100)
     [스윙 트레이딩 분석] 시장=약세강세(55점) | 스크리닝=B(60점) | 진입=보류(35점) | RR=1:2.0 | 종합=보류(54.5점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #43  010060.KS (OCI홀딩스)  —  A 보류  ( 54.4)
  │  현재가: 199,800.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:   199,800 | 손절가:   168,954 (ATR×1.5) | 익절가:   261,493 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:      6주 (1,198,800원)
      비중:  12.0% (자본금: 10,000,000원) | 최대손실:   185,079원 (자본의 1.9%) | 피보목표: 161.8%=318,245 261.8%=452,945
   🚪 트레일링 스톱:   158,671 | 1차 부분익절:   230,646 (50% 매도) | 전량 청산가:   261,493 | 트레일링=158,671 | RSI=57.4(OK) | MACD OK | BB%B=0.67(OK)
   🟡 종합 신호: 보류  (54.4/100)
     [스윙 트레이딩 분석] 시장=강세추세(82점) | 스크리닝=A(80점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(54.4점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #44  112610.KS (씨에스윈드)  —  A 보류  ( 54.4)
  │  현재가: 65,500.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    65,500 | 손절가:    55,389 (ATR×1.5) | 익절가:    85,722 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     19주 (1,244,500원)
      비중:  12.4% (자본금: 10,000,000원) | 최대손실:   192,109원 (자본의 1.9%) | 피보목표: 161.8%=104,367 261.8%=144,767
   🚪 트레일링 스톱:    52,019 | 1차 부분익절:    75,611 (50% 매도) | 전량 청산가:    85,722 | 트레일링=52,019 | RSI=56.1(OK) | MACD OK | BB%B=0.64(OK)
   🟡 종합 신호: 보류  (54.4/100)
     [스윙 트레이딩 분석] 시장=강세추세(82점) | 스크리닝=A(80점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(54.4점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #45  003000.KS (부광약품)  —  A 보류  ( 54.4)
  │  현재가: 7,530.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:     7,530 | 손절가:     6,244 (ATR×1.5) | 익절가:    10,101 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:    155주 (1,167,150원)
      비중:  11.7% (자본금: 10,000,000원) | 최대손실:   199,290원 (자본의 2.0%) | 피보목표: 161.8%=13,777 261.8%=20,067
   🚪 트레일링 스톱:     5,816 | 1차 부분익절:     8,816 (50% 매도) | 전량 청산가:    10,101 | 트레일링=5,816 | RSI=55.3(OK) | MACD OK | BB%B=0.56(OK)
   🟡 종합 신호: 보류  (54.4/100)
     [스윙 트레이딩 분석] 시장=강세추세(82점) | 스크리닝=A(80점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(54.4점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #46  092790.KS (넥스틸)  —  A 보류  ( 54.4)
  │  현재가: 14,000.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    14,000 | 손절가:    12,039 (ATR×1.5) | 익절가:    17,922 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:    101주 (1,414,000원)
      비중:  14.1% (자본금: 10,000,000원) | 최대손실:   198,080원 (자본의 2.0%) | 피보목표: 161.8%=20,613 261.8%=27,753
   🚪 트레일링 스톱:    11,385 | 1차 부분익절:    15,961 (50% 매도) | 전량 청산가:    17,922 | 트레일링=11,385 | RSI=62.9(OK) | MACD OK | BB%B=0.91(OK)
   🟡 종합 신호: 보류  (54.4/100)
     [스윙 트레이딩 분석] 시장=강세추세(82점) | 스크리닝=A(80점) | 진입=보류(0점) | RR=1:2.0 | 종합=보류(54.4점) | 보류 신호입니다. 조건 개선을 기다리세요.
   ⏸️  매수 실행 조건 미충족 - 관망 권장

  ┌──────────────────────────────────────────────────────────────────┐
  │  🟡  #47  004090.KS (한국석유)  —  A 보류  ( 54.4)
  │  현재가: 17,090.00
  └──────────────────────────────────────────────────────────────────┘
   💼 진입가:    17,090 | 손절가:    14,521 (ATR×1.5) | 익절가:    22,227 (ATR×3.0) | R배수: 1:2.0 ✅ 적합 | 매수수량:     77주 (1,315,930원)
      비중:  13.2% (자본금: 10,000,000원) | 최대손실:   197,791원 (자본의 2.0%) | 피보목표: 161.8%=45,827 261.8%=65,652
   🚪 트레일링 스톱:    13,665 | 1차 부분익절:    19,659 (50% 매도) | 전량 청산가:    22,227 | 트레일링=13,665 | RSI=47.2(OK) | MACD OK | BB%B=0.37(OK)
   🟡 종합 신호: 보류  (54.4/100)
